"time","open","high","low","close","Volume","localTime"
"1675795800","21120","21144","21118","21144","10","2023-02-08 02:50:00 HKT"
"1675818900","21356","21364","21354","21354","5","2023-02-08 09:15:00 HKT"
"1675819800","21347","21439","21347","21438","7","2023-02-08 09:30:00 HKT"
"1675820100","21440","21495","21440","21469","43","2023-02-08 09:35:00 HKT"
"1675820400","21452","21458","21370","21371","23","2023-02-08 09:40:00 HKT"
"1675820700","21374","21374","21281","21281","47","2023-02-08 09:45:00 HKT"
"1675821000","21295","21295","21241","21275","30","2023-02-08 09:50:00 HKT"
"1675821300","21336","21370","21336","21369","6","2023-02-08 09:55:00 HKT"
"1675821600","21306","21306","21284","21284","15","2023-02-08 10:00:00 HKT"
"1675821900","21330","21338","21321","21338","11","2023-02-08 10:05:00 HKT"
"1675822200","21255","21259","21255","21259","10","2023-02-08 10:10:00 HKT"
"1675822500","21289","21289","21284","21284","6","2023-02-08 10:15:00 HKT"
"1675822800","21265","21265","21225","21226","15","2023-02-08 10:20:00 HKT"
"1675823100","21235","21303","21233","21297","36","2023-02-08 10:25:00 HKT"
"1675823400","21292","21292","21257","21275","22","2023-02-08 10:30:00 HKT"
"1675823700","21352","21383","21349","21383","10","2023-02-08 10:35:00 HKT"
"1675824000","21356","21356","21356","21356","2","2023-02-08 10:40:00 HKT"
"1675824300","21405","21415","21402","21415","7","2023-02-08 10:45:00 HKT"
"1675824600","21380","21380","21370","21370","2","2023-02-08 10:50:00 HKT"
"1675825200","21359","21359","21359","21359","1","2023-02-08 11:00:00 HKT"
"1675825500","21315","21316","21315","21316","2","2023-02-08 11:05:00 HKT"
"1675825800","21381","21383","21381","21383","5","2023-02-08 11:10:00 HKT"
"1675826100","21396","21405","21396","21405","3","2023-02-08 11:15:00 HKT"
"1675826400","21409","21409","21382","21384","4","2023-02-08 11:20:00 HKT"
"1675826700","21375","21375","21371","21371","126","2023-02-08 11:25:00 HKT"
"1675827000","21381","21408","21381","21408","79","2023-02-08 11:30:00 HKT"
"1675827300","21398","21425","21396","21419","24","2023-02-08 11:35:00 HKT"
"1675827600","21417","21435","21413","21413","17","2023-02-08 11:40:00 HKT"
"1675827900","21406","21406","21399","21399","2","2023-02-08 11:45:00 HKT"
"1675828200","21415","21415","21412","21412","2","2023-02-08 11:50:00 HKT"
"1675828500","21402","21405","21402","21405","3","2023-02-08 11:55:00 HKT"
"1675832400","21391","21392","21350","21350","13","2023-02-08 13:00:00 HKT"
"1675832700","21348","21348","21334","21340","17","2023-02-08 13:05:00 HKT"
"1675833000","21314","21314","21314","21314","1","2023-02-08 13:10:00 HKT"
"1675833600","21310","21310","21310","21310","1","2023-02-08 13:20:00 HKT"
"1675833900","21310","21310","21300","21307","5","2023-02-08 13:25:00 HKT"
"1675835400","21388","21388","21388","21388","1","2023-02-08 13:50:00 HKT"
"1675835700","21368","21368","21368","21368","1","2023-02-08 13:55:00 HKT"
"1675836000","21370","21370","21361","21361","2","2023-02-08 14:00:00 HKT"
"1675837200","21323","21323","21321","21321","10","2023-02-08 14:20:00 HKT"
"1675837800","21330","21330","21330","21330","1","2023-02-08 14:30:00 HKT"
"1675838100","21307","21307","21301","21302","23","2023-02-08 14:35:00 HKT"
"1675838400","21298","21298","21288","21288","6","2023-02-08 14:40:00 HKT"
"1675838700","21316","21316","21316","21316","1","2023-02-08 14:45:00 HKT"
"1675839300","21302","21302","21285","21285","4","2023-02-08 14:55:00 HKT"
"1675839600","21287","21287","21278","21278","4","2023-02-08 15:00:00 HKT"
"1675839900","21308","21308","21308","21308","1","2023-02-08 15:05:00 HKT"
"1675840800","21303","21303","21303","21303","2","2023-02-08 15:20:00 HKT"
"1675841400","21292","21329","21292","21329","3","2023-02-08 15:30:00 HKT"
"1675841700","21318","21334","21318","21334","16","2023-02-08 15:35:00 HKT"
"1675842000","21346","21348","21343","21344","275","2023-02-08 15:40:00 HKT"
"1675842300","21340","21344","21340","21341","13","2023-02-08 15:45:00 HKT"
"1675842600","21327","21327","21327","21327","1","2023-02-08 15:50:00 HKT"
"1675843500","21277","21278","21274","21278","31","2023-02-08 16:05:00 HKT"
"1675843800","21278","21278","21270","21276","7","2023-02-08 16:10:00 HKT"
"1675844100","21265","21265","21259","21259","3","2023-02-08 16:15:00 HKT"
"1675847700","21279","21282","21279","21282","3","2023-02-08 17:15:00 HKT"
"1675848300","21268","21268","21268","21268","1","2023-02-08 17:25:00 HKT"
"1675848600","21255","21255","21255","21255","1","2023-02-08 17:30:00 HKT"
"1675848900","21245","21245","21235","21237","4","2023-02-08 17:35:00 HKT"
"1675856400","21270","21270","21265","21265","2","2023-02-08 19:40:00 HKT"
"1675860600","21262","21262","21253","21253","2","2023-02-08 20:50:00 HKT"
"1675866600","21220","21230","21220","21230","2","2023-02-08 22:30:00 HKT"
"1675867200","21220","21230","21220","21230","3","2023-02-08 22:40:00 HKT"
"1675867500","21200","21200","21180","21190","6","2023-02-08 22:45:00 HKT"
"1675867800","21160","21160","21150","21150","2","2023-02-08 22:50:00 HKT"
"1675868100","21151","21151","21151","21151","1","2023-02-08 22:55:00 HKT"
"1675869300","21180","21180","21180","21180","1","2023-02-08 23:15:00 HKT"
"1675870500","21150","21150","21150","21150","1","2023-02-08 23:35:00 HKT"
"1675873200","21130","21130","21130","21130","1","2023-02-09 00:20:00 HKT"
"1675873500","21100","21100","21100","21100","3","2023-02-09 00:25:00 HKT"
"1675873800","21095","21095","21095","21095","1","2023-02-09 00:30:00 HKT"
"1675874400","21111","21111","21111","21111","2","2023-02-09 00:40:00 HKT"
"1675874700","21145","21160","21145","21160","3","2023-02-09 00:45:00 HKT"
"1675875300","21179","21179","21179","21179","1","2023-02-09 00:55:00 HKT"
"1675875600","21155","21155","21155","21155","2","2023-02-09 01:00:00 HKT"
"1675877700","21141","21141","21141","21141","2","2023-02-09 01:35:00 HKT"
"1675878000","21123","21123","21117","21117","6","2023-02-09 01:40:00 HKT"
"1675878300","21132","21132","21132","21132","1","2023-02-09 01:45:00 HKT"
"1675905300","21160","21160","21159","21159","2","2023-02-09 09:15:00 HKT"
"1675905600","21186","21186","21186","21186","1","2023-02-09 09:20:00 HKT"
"1675905900","21208","21208","21208","21208","1","2023-02-09 09:25:00 HKT"
"1675906200","21250","21336","21250","21336","52","2023-02-09 09:30:00 HKT"
"1675906500","21301","21360","21295","21315","56","2023-02-09 09:35:00 HKT"
"1675906800","21309","21369","21290","21355","44","2023-02-09 09:40:00 HKT"
"1675907100","21348","21408","21348","21408","12","2023-02-09 09:45:00 HKT"
"1675907400","21412","21449","21393","21400","10","2023-02-09 09:50:00 HKT"
"1675907700","21406","21411","21388","21388","6","2023-02-09 09:55:00 HKT"
"1675908000","21421","21440","21412","21412","4","2023-02-09 10:00:00 HKT"
"1675908300","21440","21467","21422","21467","8","2023-02-09 10:05:00 HKT"
"1675908600","21430","21436","21391","21391","8","2023-02-09 10:10:00 HKT"
"1675908900","21384","21423","21384","21423","2","2023-02-09 10:15:00 HKT"
"1675909200","21412","21434","21412","21434","4","2023-02-09 10:20:00 HKT"
"1675909500","21417","21450","21417","21435","6","2023-02-09 10:25:00 HKT"
"1675909800","21436","21436","21400","21406","3","2023-02-09 10:30:00 HKT"
"1675910100","21402","21405","21402","21405","2","2023-02-09 10:35:00 HKT"
"1675910400","21375","21375","21375","21375","2","2023-02-09 10:40:00 HKT"
"1675910700","21393","21417","21393","21416","5","2023-02-09 10:45:00 HKT"
"1675911000","21380","21382","21378","21379","16","2023-02-09 10:50:00 HKT"
"1675911300","21377","21398","21377","21398","5","2023-02-09 10:55:00 HKT"
"1675911600","21408","21428","21408","21428","5","2023-02-09 11:00:00 HKT"
"1675912500","21381","21384","21381","21384","5","2023-02-09 11:15:00 HKT"
"1675912800","21376","21376","21376","21376","15","2023-02-09 11:20:00 HKT"
"1675913100","21375","21375","21350","21350","2","2023-02-09 11:25:00 HKT"
"1675913700","21388","21388","21388","21388","1","2023-02-09 11:35:00 HKT"
"1675918800","21383","21405","21381","21381","4","2023-02-09 13:00:00 HKT"
"1675919400","21429","21429","21429","21429","1","2023-02-09 13:10:00 HKT"
"1675920000","21434","21449","21434","21442","8","2023-02-09 13:20:00 HKT"
"1675920300","21466","21538","21466","21503","23","2023-02-09 13:25:00 HKT"
"1675920600","21490","21500","21490","21500","2","2023-02-09 13:30:00 HKT"
"1675920900","21534","21552","21522","21552","12","2023-02-09 13:35:00 HKT"
"1675921200","21521","21521","21508","21508","2","2023-02-09 13:40:00 HKT"
"1675921500","21552","21580","21552","21580","7","2023-02-09 13:45:00 HKT"
"1675921800","21560","21560","21548","21548","6","2023-02-09 13:50:00 HKT"
"1675922100","21540","21540","21540","21540","1","2023-02-09 13:55:00 HKT"
"1675922400","21599","21600","21594","21594","75","2023-02-09 14:00:00 HKT"
"1675922700","21587","21587","21569","21569","8","2023-02-09 14:05:00 HKT"
"1675923000","21561","21561","21561","21561","1","2023-02-09 14:10:00 HKT"
"1675923300","21599","21620","21596","21596","8","2023-02-09 14:15:00 HKT"
"1675924200","21613","21638","21613","21638","7","2023-02-09 14:30:00 HKT"
"1675924500","21633","21633","21631","21631","7","2023-02-09 14:35:00 HKT"
"1675924800","21611","21615","21608","21615","10","2023-02-09 14:40:00 HKT"
"1675925100","21650","21650","21639","21639","3","2023-02-09 14:45:00 HKT"
"1675925400","21620","21620","21620","21620","1","2023-02-09 14:50:00 HKT"
"1675925700","21623","21632","21616","21632","10","2023-02-09 14:55:00 HKT"
"1675926000","21613","21613","21586","21593","10","2023-02-09 15:00:00 HKT"
"1675926300","21569","21593","21569","21593","12","2023-02-09 15:05:00 HKT"
"1675926600","21593","21595","21579","21580","4","2023-02-09 15:10:00 HKT"
"1675926900","21568","21592","21568","21592","6","2023-02-09 15:15:00 HKT"
"1675927200","21605","21630","21603","21630","61","2023-02-09 15:20:00 HKT"
"1675927500","21621","21621","21621","21621","2","2023-02-09 15:25:00 HKT"
"1675927800","21633","21634","21633","21634","2","2023-02-09 15:30:00 HKT"
"1675928400","21633","21634","21632","21632","7","2023-02-09 15:40:00 HKT"
"1675929000","21640","21660","21637","21660","4","2023-02-09 15:50:00 HKT"
"1675929300","21668","21668","21650","21650","4","2023-02-09 15:55:00 HKT"
"1675929600","21660","21670","21659","21659","6","2023-02-09 16:00:00 HKT"
"1675929900","21678","21678","21678","21678","3","2023-02-09 16:05:00 HKT"
"1675930200","21645","21645","21644","21644","2","2023-02-09 16:10:00 HKT"
"1675930500","21655","21672","21652","21672","7","2023-02-09 16:15:00 HKT"
"1675930800","21675","21702","21675","21702","10","2023-02-09 16:20:00 HKT"
"1675931100","21676","21695","21675","21693","7","2023-02-09 16:25:00 HKT"
"1675935900","21705","21705","21705","21705","2","2023-02-09 17:45:00 HKT"
"1675936200","21715","21732","21715","21732","6","2023-02-09 17:50:00 HKT"
"1675936500","21719","21719","21719","21719","10","2023-02-09 17:55:00 HKT"
"1675937100","21732","21732","21732","21732","1","2023-02-09 18:05:00 HKT"
"1675942200","21680","21680","21680","21680","1","2023-02-09 19:30:00 HKT"
"1675944300","21667","21667","21667","21667","3","2023-02-09 20:05:00 HKT"
"1675948800","21660","21669","21660","21669","14","2023-02-09 21:20:00 HKT"
"1675949100","21671","21671","21671","21671","11","2023-02-09 21:25:00 HKT"
"1675950600","21696","21696","21696","21696","1","2023-02-09 21:50:00 HKT"
"1675953000","21712","21719","21692","21692","3","2023-02-09 22:30:00 HKT"
"1675953900","21680","21695","21680","21695","4","2023-02-09 22:45:00 HKT"
"1675954200","21700","21700","21700","21700","1","2023-02-09 22:50:00 HKT"
"1675955100","21650","21650","21650","21650","1","2023-02-09 23:05:00 HKT"
"1675955700","21650","21650","21648","21648","2","2023-02-09 23:15:00 HKT"
"1675956000","21640","21640","21640","21640","1","2023-02-09 23:20:00 HKT"
"1675956900","21600","21600","21600","21600","1","2023-02-09 23:35:00 HKT"
"1675957500","21620","21630","21620","21630","3","2023-02-09 23:45:00 HKT"
"1675957800","21627","21639","21627","21639","10","2023-02-09 23:50:00 HKT"
"1675958400","21636","21636","21605","21605","3","2023-02-10 00:00:00 HKT"
"1675959300","21609","21609","21600","21600","4","2023-02-10 00:15:00 HKT"
"1675959600","21600","21600","21575","21575","7","2023-02-10 00:20:00 HKT"
"1675960800","21577","21577","21577","21577","1","2023-02-10 00:40:00 HKT"
"1675961400","21577","21577","21577","21577","2","2023-02-10 00:50:00 HKT"
"1675962000","21605","21605","21605","21605","1","2023-02-10 01:00:00 HKT"
"1675962600","21607","21611","21607","21611","4","2023-02-10 01:10:00 HKT"
"1675963200","21616","21616","21616","21616","1","2023-02-10 01:20:00 HKT"
"1675963800","21610","21610","21592","21592","9","2023-02-10 01:30:00 HKT"
"1675964700","21550","21550","21550","21550","1","2023-02-10 01:45:00 HKT"
"1675966200","21600","21601","21600","21601","2","2023-02-10 02:10:00 HKT"
"1675968600","21604","21604","21604","21604","1","2023-02-10 02:50:00 HKT"
"1675991700","21572","21586","21547","21586","256","2023-02-10 09:15:00 HKT"
"1675992000","21571","21592","21571","21592","2","2023-02-10 09:20:00 HKT"
"1675992300","21572","21589","21572","21589","2","2023-02-10 09:25:00 HKT"
"1675992600","21566","21574","21528","21574","10","2023-02-10 09:30:00 HKT"
"1675992900","21562","21562","21511","21511","12","2023-02-10 09:35:00 HKT"
"1675993200","21516","21585","21516","21575","11","2023-02-10 09:40:00 HKT"
"1675993500","21572","21573","21538","21573","8","2023-02-10 09:45:00 HKT"
"1675993800","21585","21591","21500","21511","21","2023-02-10 09:50:00 HKT"
"1675994100","21498","21498","21474","21498","28","2023-02-10 09:55:00 HKT"
"1675994400","21490","21498","21473","21497","6","2023-02-10 10:00:00 HKT"
"1675994700","21498","21498","21450","21450","11","2023-02-10 10:05:00 HKT"
"1675995300","21467","21467","21454","21454","21","2023-02-10 10:15:00 HKT"
"1675995600","21467","21467","21467","21467","1","2023-02-10 10:20:00 HKT"
"1675995900","21447","21465","21418","21418","7","2023-02-10 10:25:00 HKT"
"1675996200","21420","21425","21420","21425","3","2023-02-10 10:30:00 HKT"
"1675996500","21405","21405","21387","21403","11","2023-02-10 10:35:00 HKT"
"1675997100","21390","21390","21350","21350","34","2023-02-10 10:45:00 HKT"
"1675997400","21349","21349","21340","21340","16","2023-02-10 10:50:00 HKT"
"1675997700","21327","21343","21318","21325","36","2023-02-10 10:55:00 HKT"
"1675998000","21313","21317","21283","21285","36","2023-02-10 11:00:00 HKT"
"1675998300","21282","21282","21226","21226","64","2023-02-10 11:05:00 HKT"
"1675998600","21232","21250","21232","21238","12","2023-02-10 11:10:00 HKT"
"1675998900","21271","21271","21262","21266","4","2023-02-10 11:15:00 HKT"
"1675999200","21236","21250","21236","21250","5","2023-02-10 11:20:00 HKT"
"1675999500","21244","21244","21236","21236","3","2023-02-10 11:25:00 HKT"
"1675999800","21254","21255","21254","21255","10","2023-02-10 11:30:00 HKT"
"1676000100","21254","21254","21254","21254","5","2023-02-10 11:35:00 HKT"
"1676000400","21250","21250","21250","21250","2","2023-02-10 11:40:00 HKT"
"1676001300","21255","21255","21255","21255","3","2023-02-10 11:55:00 HKT"
"1676005200","21219","21219","21215","21219","15","2023-02-10 13:00:00 HKT"
"1676005500","21228","21228","21213","21217","13","2023-02-10 13:05:00 HKT"
"1676005800","21209","21212","21198","21198","14","2023-02-10 13:10:00 HKT"
"1676006100","21208","21208","21208","21208","2","2023-02-10 13:15:00 HKT"
"1676006400","21195","21211","21195","21211","8","2023-02-10 13:20:00 HKT"
"1676006700","21212","21212","21185","21193","14","2023-02-10 13:25:00 HKT"
"1676007300","21228","21228","21218","21218","2","2023-02-10 13:35:00 HKT"
"1676007600","21214","21214","21214","21214","1","2023-02-10 13:40:00 HKT"
"1676007900","21219","21219","21219","21219","1","2023-02-10 13:45:00 HKT"
"1676008200","21251","21251","21251","21251","3","2023-02-10 13:50:00 HKT"
"1676008500","21265","21277","21265","21277","9","2023-02-10 13:55:00 HKT"
"1676008800","21276","21276","21251","21251","7","2023-02-10 14:00:00 HKT"
"1676009100","21265","21275","21265","21275","6","2023-02-10 14:05:00 HKT"
"1676009400","21279","21279","21270","21270","3","2023-02-10 14:10:00 HKT"
"1676009700","21252","21252","21252","21252","2","2023-02-10 14:15:00 HKT"
"1676010300","21225","21228","21225","21228","10","2023-02-10 14:25:00 HKT"
"1676010600","21226","21227","21207","21217","18","2023-02-10 14:30:00 HKT"
"1676010900","21225","21225","21202","21202","8","2023-02-10 14:35:00 HKT"
"1676011200","21210","21210","21196","21208","15","2023-02-10 14:40:00 HKT"
"1676011500","21213","21227","21213","21227","6","2023-02-10 14:45:00 HKT"
"1676011800","21232","21232","21232","21232","2","2023-02-10 14:50:00 HKT"
"1676012400","21249","21249","21249","21249","5","2023-02-10 15:00:00 HKT"
"1676013000","21240","21240","21240","21240","2","2023-02-10 15:10:00 HKT"
"1676013300","21200","21200","21196","21196","2","2023-02-10 15:15:00 HKT"
"1676013600","21217","21217","21205","21205","10","2023-02-10 15:20:00 HKT"
"1676013900","21206","21206","21206","21206","1","2023-02-10 15:25:00 HKT"
"1676014500","21215","21215","21200","21200","2","2023-02-10 15:35:00 HKT"
"1676014800","21200","21200","21195","21199","4","2023-02-10 15:40:00 HKT"
"1676015400","21191","21191","21191","21191","1","2023-02-10 15:50:00 HKT"
"1676015700","21190","21190","21189","21189","4","2023-02-10 15:55:00 HKT"
"1676016000","21198","21224","21189","21189","233","2023-02-10 16:00:00 HKT"
"1676016300","21205","21225","21205","21225","27","2023-02-10 16:05:00 HKT"
"1676016600","21226","21226","21206","21216","12","2023-02-10 16:10:00 HKT"
"1676016900","21212","21212","21203","21203","6","2023-02-10 16:15:00 HKT"
"1676017200","21213","21213","21210","21210","11","2023-02-10 16:20:00 HKT"
"1676017500","21220","21228","21216","21221","25","2023-02-10 16:25:00 HKT"
"1676020500","21204","21204","21180","21185","4","2023-02-10 17:15:00 HKT"
"1676020800","21199","21200","21199","21200","3","2023-02-10 17:20:00 HKT"
"1676022900","21147","21147","21147","21147","2","2023-02-10 17:55:00 HKT"
"1676025000","21113","21113","21113","21113","1","2023-02-10 18:30:00 HKT"
"1676025300","21119","21119","21119","21119","2","2023-02-10 18:35:00 HKT"
"1676025600","21116","21116","21116","21116","1","2023-02-10 18:40:00 HKT"
"1676026500","21148","21148","21148","21148","1","2023-02-10 18:55:00 HKT"
"1676027100","21114","21114","21114","21114","2","2023-02-10 19:05:00 HKT"
"1676028000","21107","21107","21107","21107","5","2023-02-10 19:20:00 HKT"
"1676028300","21105","21107","21100","21102","10","2023-02-10 19:25:00 HKT"
"1676028600","21106","21115","21106","21115","7","2023-02-10 19:30:00 HKT"
"1676030100","21086","21086","21086","21086","2","2023-02-10 19:55:00 HKT"
"1676031000","21098","21098","21098","21098","2","2023-02-10 20:10:00 HKT"
"1676031600","21107","21113","21107","21113","3","2023-02-10 20:20:00 HKT"
"1676031900","21128","21137","21128","21137","6","2023-02-10 20:25:00 HKT"
"1676032200","21140","21140","21140","21140","5","2023-02-10 20:30:00 HKT"
"1676032500","21130","21146","21130","21146","5","2023-02-10 20:35:00 HKT"
"1676032800","21152","21152","21145","21145","8","2023-02-10 20:40:00 HKT"
"1676033100","21141","21141","21132","21132","2","2023-02-10 20:45:00 HKT"
"1676033400","21125","21125","21125","21125","1","2023-02-10 20:50:00 HKT"
"1676034600","21130","21130","21130","21130","1","2023-02-10 21:10:00 HKT"
"1676034900","21160","21160","21160","21160","1","2023-02-10 21:15:00 HKT"
"1676037000","21180","21183","21180","21183","2","2023-02-10 21:50:00 HKT"
"1676037900","21186","21186","21186","21186","1","2023-02-10 22:05:00 HKT"
"1676038200","21186","21188","21186","21188","3","2023-02-10 22:10:00 HKT"
"1676038500","21195","21195","21195","21195","1","2023-02-10 22:15:00 HKT"
"1676039400","21167","21167","21167","21167","2","2023-02-10 22:30:00 HKT"
"1676039700","21200","21200","21200","21200","1","2023-02-10 22:35:00 HKT"
"1676040000","21120","21120","21120","21120","2","2023-02-10 22:40:00 HKT"
"1676040300","21164","21164","21133","21133","3","2023-02-10 22:45:00 HKT"
"1676040600","21165","21165","21154","21154","2","2023-02-10 22:50:00 HKT"
"1676040900","21133","21133","21133","21133","2","2023-02-10 22:55:00 HKT"
"1676041200","21100","21100","21100","21100","4","2023-02-10 23:00:00 HKT"
"1676041500","21100","21105","21100","21105","2","2023-02-10 23:05:00 HKT"
"1676041800","21117","21117","21117","21117","1","2023-02-10 23:10:00 HKT"
"1676042400","21129","21129","21129","21129","1","2023-02-10 23:20:00 HKT"
"1676044200","21094","21095","21080","21095","8","2023-02-10 23:50:00 HKT"
"1676044500","21105","21105","21105","21105","1","2023-02-10 23:55:00 HKT"
"1676046300","21112","21112","21108","21108","2","2023-02-11 00:25:00 HKT"
"1676046600","21100","21100","21092","21100","24","2023-02-11 00:30:00 HKT"
"1676046900","21099","21105","21092","21092","38","2023-02-11 00:35:00 HKT"
"1676047200","21086","21087","21080","21080","33","2023-02-11 00:40:00 HKT"
"1676047500","21078","21078","21075","21075","6","2023-02-11 00:45:00 HKT"
"1676047800","21063","21067","21063","21065","21","2023-02-11 00:50:00 HKT"
"1676048100","21065","21065","21051","21054","20","2023-02-11 00:55:00 HKT"
"1676048400","21050","21054","21039","21039","16","2023-02-11 01:00:00 HKT"
"1676048700","21050","21052","21050","21052","3","2023-02-11 01:05:00 HKT"
"1676049600","21038","21048","21038","21048","9","2023-02-11 01:20:00 HKT"
"1676049900","21050","21053","21047","21053","9","2023-02-11 01:25:00 HKT"
"1676050200","21050","21073","21050","21063","27","2023-02-11 01:30:00 HKT"
"1676050500","21064","21068","21064","21068","6","2023-02-11 01:35:00 HKT"
"1676051100","21072","21076","21072","21076","6","2023-02-11 01:45:00 HKT"
"1676051400","21080","21080","21080","21080","1","2023-02-11 01:50:00 HKT"
"1676250900","20932","20934","20885","20885","48","2023-02-13 09:15:00 HKT"
"1676251200","20886","20886","20843","20878","6","2023-02-13 09:20:00 HKT"
"1676251500","20870","20870","20846","20846","5","2023-02-13 09:25:00 HKT"
"1676251800","20866","20867","20817","20820","38","2023-02-13 09:30:00 HKT"
"1676252100","20910","20972","20889","20968","82","2023-02-13 09:35:00 HKT"
"1676252400","20980","21003","20928","20999","30","2023-02-13 09:40:00 HKT"
"1676252700","21001","21050","20993","20993","198","2023-02-13 09:45:00 HKT"
"1676253000","20979","21045","20968","21045","62","2023-02-13 09:50:00 HKT"
"1676253300","21032","21039","20994","21005","26","2023-02-13 09:55:00 HKT"
"1676253600","21013","21044","20991","21006","23","2023-02-13 10:00:00 HKT"
"1676253900","20998","20998","20939","20939","16","2023-02-13 10:05:00 HKT"
"1676254200","20950","20958","20950","20958","4","2023-02-13 10:10:00 HKT"
"1676254500","20990","21012","20986","20987","161","2023-02-13 10:15:00 HKT"
"1676254800","20987","21002","20987","20995","6","2023-02-13 10:20:00 HKT"
"1676255100","20982","20985","20938","20952","7","2023-02-13 10:25:00 HKT"
"1676255400","21020","21020","21020","21020","1","2023-02-13 10:30:00 HKT"
"1676255700","21040","21046","20991","20991","46","2023-02-13 10:35:00 HKT"
"1676256000","20980","20994","20980","20994","40","2023-02-13 10:40:00 HKT"
"1676256300","20966","21018","20966","21018","5","2023-02-13 10:45:00 HKT"
"1676256600","21044","21088","21044","21081","95","2023-02-13 10:50:00 HKT"
"1676256900","21092","21094","21080","21087","26","2023-02-13 10:55:00 HKT"
"1676257200","21085","21091","21076","21082","39","2023-02-13 11:00:00 HKT"
"1676257500","21128","21128","21128","21128","1","2023-02-13 11:05:00 HKT"
"1676257800","21120","21120","21084","21100","5","2023-02-13 11:10:00 HKT"
"1676258100","21107","21107","21095","21095","2","2023-02-13 11:15:00 HKT"
"1676258400","21063","21090","21063","21090","3","2023-02-13 11:20:00 HKT"
"1676258700","21074","21074","21074","21074","38","2023-02-13 11:25:00 HKT"
"1676259000","21061","21061","21047","21060","11","2023-02-13 11:30:00 HKT"
"1676259300","21050","21050","21050","21050","1","2023-02-13 11:35:00 HKT"
"1676259900","21068","21068","21068","21068","1","2023-02-13 11:45:00 HKT"
"1676260500","21085","21085","21085","21085","1","2023-02-13 11:55:00 HKT"
"1676264700","21085","21105","21085","21105","25","2023-02-13 13:05:00 HKT"
"1676265300","21116","21143","21116","21143","5","2023-02-13 13:15:00 HKT"
"1676265600","21158","21165","21150","21165","7","2023-02-13 13:20:00 HKT"
"1676265900","21160","21160","21160","21160","1","2023-02-13 13:25:00 HKT"
"1676266200","21152","21160","21141","21160","22","2023-02-13 13:30:00 HKT"
"1676266800","21134","21162","21132","21162","24","2023-02-13 13:40:00 HKT"
"1676267100","21157","21157","21155","21155","2","2023-02-13 13:45:00 HKT"
"1676267400","21155","21155","21129","21129","11","2023-02-13 13:50:00 HKT"
"1676267700","21124","21124","21111","21116","97","2023-02-13 13:55:00 HKT"
"1676268000","21110","21110","21090","21098","22","2023-02-13 14:00:00 HKT"
"1676268600","21113","21113","21103","21103","2","2023-02-13 14:10:00 HKT"
"1676268900","21088","21088","21083","21083","4","2023-02-13 14:15:00 HKT"
"1676269500","21098","21098","21098","21098","1","2023-02-13 14:25:00 HKT"
"1676269800","21080","21080","21080","21080","1","2023-02-13 14:30:00 HKT"
"1676270100","21088","21088","21088","21088","15","2023-02-13 14:35:00 HKT"
"1676270400","21090","21090","21088","21088","15","2023-02-13 14:40:00 HKT"
"1676271600","21100","21100","21100","21100","1","2023-02-13 15:00:00 HKT"
"1676271900","21122","21124","21122","21124","10","2023-02-13 15:05:00 HKT"
"1676272200","21120","21128","21120","21128","4","2023-02-13 15:10:00 HKT"
"1676272500","21150","21150","21150","21150","2","2023-02-13 15:15:00 HKT"
"1676272800","21185","21200","21185","21200","4","2023-02-13 15:20:00 HKT"
"1676273100","21210","21221","21205","21221","12","2023-02-13 15:25:00 HKT"
"1676273700","21206","21209","21206","21208","29","2023-02-13 15:35:00 HKT"
"1676274600","21181","21181","21181","21181","2","2023-02-13 15:50:00 HKT"
"1676275800","21178","21178","21178","21178","1","2023-02-13 16:10:00 HKT"
"1676276700","21166","21174","21164","21164","22","2023-02-13 16:25:00 HKT"
